,0
4140,100.0
4141,49.0
4142,40.0
4143,82.0
4144,40.0
4145,9.0
4146,74.0
4147,78.0
4148,7.0
4149,12.0
4150,21.0
4151,52.0
4152,100.0
4153,9.0
4154,7.0
4155,100.0
4156,9.0
4157,100.0
4158,47.0
4159,15.0
4160,37.0
4161,100.0
4162,67.0
4163,100.0
4164,45.0
4165,100.0
4166,47.0
4167,9.0
4168,21.0
4169,36.0
4170,53.0
4171,22.0
4172,100.0
4173,41.0
4174,30.0
4175,23.0
4176,55.0
4177,100.0
4178,17.0
4179,14.0
4180,100.0
4181,86.0
4182,62.0
4183,31.0
4184,63.0
4185,19.0
4186,100.0
4187,100.0
4188,50.0
4189,100.0
4190,48.0
4191,49.0
4192,21.0
4193,45.0
4194,98.0
4195,100.0
4196,25.0
4197,19.0
4198,100.0
4199,14.0
4200,23.0
4201,91.0
4202,21.0
4203,18.0
4204,100.0
4205,58.0
4206,31.0
4207,100.0
4208,100.0
4209,9.0
4210,15.0
4211,100.0
4212,17.0
4213,59.0
4214,100.0
4215,71.0
4216,47.0
4217,44.0
4218,76.0
4219,89.0
4220,39.0
4221,71.0
4222,100.0
4223,65.0
4224,100.0
4225,64.0
4226,100.0
4227,27.0
4228,73.0
4229,22.0
4230,16.0
4231,81.0
4232,100.0
4233,14.0
4234,84.0
4235,51.0
4236,100.0
4237,63.0
4238,15.0
4239,27.0
4240,100.0
4241,97.0
4242,17.0
4243,100.0
4244,15.0
4245,43.0
4246,29.0
4247,100.0
4248,44.0
4249,45.0
4250,21.0
4251,29.0
4252,40.0
4253,33.0
4254,30.0
4255,15.0
4256,27.0
4257,31.0
4258,100.0
4259,98.0
4260,100.0
4261,77.0
4262,100.0
4263,59.0
4264,13.0
4265,33.0
4266,71.0
4267,100.0
4268,81.0
4269,76.0
4270,100.0
4271,100.0
4272,65.0
4273,100.0
4274,9.0
4275,46.0
4276,100.0
4277,17.0
4278,44.0
4279,25.0
4280,100.0
4281,65.0
4282,80.0
4283,37.0
4284,100.0
4285,100.0
4286,100.0
4287,100.0
4288,11.0
4289,46.0
4290,55.0
4291,100.0
4292,72.0
4293,41.0
4294,33.0
4295,9.0
4296,33.0
4297,16.0
4298,17.0
4299,83.0
4300,30.0
4301,79.0
4302,19.0
4303,100.0
4304,100.0
4305,87.0
4306,100.0
4307,91.0
4308,66.0
4309,73.0
4310,100.0
4311,14.0
4312,21.0
4313,53.0
4314,100.0
4315,48.0
4316,21.0
4317,9.0
4318,41.0
4319,100.0
4320,40.0
4321,100.0
4322,31.0
4323,100.0
4324,54.0
4325,52.0
4326,53.0
4327,12.0
4328,32.0
4329,41.0
4330,92.0
4331,67.0
4332,100.0
4333,31.0
4334,13.0
4335,98.0
4336,11.0
4337,20.0
4338,15.0
4339,47.0
4340,79.0
4341,51.0
4342,16.0
4343,86.0
4344,23.0
4345,64.0
4346,70.0
4347,15.0
4348,13.0
4349,100.0
4350,67.0
4351,70.0
4352,15.0
4353,21.0
4354,70.0
4355,36.0
4356,9.0
4357,17.0
4358,100.0
4359,77.0
4360,11.0
4361,59.0
4362,27.0
4363,34.0
4364,75.0
4365,100.0
4366,40.0
4367,14.0
4368,27.0
4369,100.0
4370,57.0
4371,35.0
4372,46.0
4373,94.0
4374,28.0
4375,51.0
4376,87.0
4377,100.0
4378,100.0
4379,100.0
4380,77.0
4381,100.0
4382,61.0
4383,34.0
4384,67.0
4385,100.0
4386,100.0
4387,42.0
4388,51.0
4389,9.0
4390,27.0
4391,39.0
4392,91.0
4393,31.0
4394,23.0
4395,98.0
4396,100.0
4397,54.0
4398,40.0
4399,10.0
4400,100.0
4401,87.0
4402,21.0
4403,41.0
4404,31.0
4405,23.0
4406,47.0
4407,57.0
4408,41.0
4409,31.0
4410,53.0
4411,13.0
4412,100.0
4413,9.0
4414,61.0
4415,17.0
4416,18.0
4417,40.0
4418,45.0
4419,13.0
4420,21.0
4421,60.0
4422,92.0
4423,28.0
4424,65.0
4425,19.0
4426,13.0
4427,15.0
4428,70.0
4429,15.0
4430,100.0
4431,77.0
4432,100.0
4433,100.0
4434,7.0
4435,63.0
4436,100.0
4437,11.0
4438,100.0
4439,15.0
4440,28.0
4441,100.0
4442,100.0
4443,60.0
4444,44.0
4445,13.0
4446,96.0
4447,15.0
4448,15.0
4449,34.0
4450,47.0
4451,10.0
4452,75.0
4453,9.0
4454,100.0
4455,33.0
4456,18.0
4457,85.0
4458,9.0
4459,43.0
4460,35.0
4461,20.0
4462,31.0
4463,50.0
4464,100.0
4465,21.0
4466,54.0
4467,100.0
4468,19.0
4469,100.0
4470,100.0
4471,25.0
4472,100.0
4473,100.0
4474,100.0
4475,100.0
4476,43.0
4477,37.0
4478,100.0
4479,30.0
4480,38.0
4481,100.0
4482,42.0
4483,25.0
4484,40.0
4485,33.0
4486,100.0
4487,28.0
4488,24.0
4489,17.0
4490,31.0
4491,35.0
4492,100.0
4493,100.0
4494,60.0
4495,18.0
4496,69.0
4497,11.0
4498,15.0
4499,31.0
4500,29.0
4501,41.0
4502,100.0
4503,29.0
4504,100.0
4505,100.0
4506,65.0
4507,21.0
4508,64.0
4509,51.0
4510,7.0
4511,100.0
4512,15.0
4513,100.0
4514,66.0
4515,100.0
4516,27.0
4517,34.0
4518,74.0
4519,19.0
4520,100.0
4521,100.0
4522,99.0
4523,21.0
4524,100.0
4525,88.0
4526,68.0
4527,50.0
4528,90.0
4529,92.0
4530,27.0
4531,28.0
4532,100.0
4533,29.0
4534,100.0
4535,35.0
4536,52.0
4537,100.0
4538,21.0
4539,57.0
4540,100.0
4541,100.0
4542,100.0
4543,92.0
4544,24.0
4545,59.0
4546,28.0
4547,86.0
4548,100.0
4549,49.0
4550,11.0
4551,9.0
4552,17.0
4553,100.0
4554,58.0
4555,100.0
4556,100.0
4557,15.0
4558,25.0
4559,18.0
4560,100.0
4561,11.0
4562,17.0
4563,44.0
4564,100.0
4565,66.0
4566,33.0
4567,53.0
4568,93.0
4569,100.0
4570,34.0
4571,100.0
4572,14.0
4573,100.0
4574,61.0
4575,11.0
4576,38.0
4577,100.0
4578,64.0
4579,100.0
4580,63.0
4581,72.0
4582,100.0
4583,100.0
4584,100.0
4585,68.0
4586,93.0
4587,100.0
4588,70.0
4589,94.0
4590,51.0
4591,100.0
4592,31.0
4593,100.0
4594,19.0
4595,35.0
4596,68.0
4597,48.0
4598,100.0
4599,39.0
4600,33.0
4601,31.0
4602,100.0
4603,100.0
4604,60.0
4605,61.0
4606,100.0
4607,100.0
4608,60.0
4609,100.0
4610,100.0
4611,9.0
4612,59.0
4613,75.0
4614,43.0
4615,56.0
4616,25.0
4617,41.0
4618,33.0
4619,42.0
4620,96.0
4621,75.0
4622,100.0
4623,20.0
4624,89.0
4625,52.0
4626,37.0
4627,100.0
4628,100.0
4629,35.0
4630,100.0
4631,81.0
4632,12.0
4633,36.0
4634,10.0
4635,50.0
4636,73.0
4637,100.0
4638,86.0
4639,100.0
4640,44.0
4641,100.0
4642,100.0
4643,11.0
4644,21.0
4645,100.0
4646,100.0
4647,100.0
4648,100.0
4649,44.0
4650,59.0
4651,39.0
4652,100.0
4653,100.0
4654,52.0
4655,100.0
4656,25.0
4657,19.0
4658,100.0
4659,54.0
4660,71.0
4661,66.0
4662,100.0
4663,58.0
4664,11.0
4665,100.0
4666,15.0
4667,100.0
4668,100.0
4669,100.0
4670,91.0
4671,95.0
4672,49.0
4673,100.0
4674,64.0
4675,53.0
4676,34.0
4677,35.0
4678,31.0
4679,21.0
4680,22.0
4681,100.0
4682,100.0
4683,86.0
4684,7.0
4685,57.0
4686,100.0
4687,34.0
4688,100.0
4689,100.0
4690,54.0
4691,20.0
4692,13.0
4693,72.0
4694,51.0
4695,15.0
4696,100.0
4697,13.0
4698,100.0
4699,48.0
4700,44.0
4701,9.0
4702,98.0
4703,100.0
4704,9.0
4705,88.0
4706,63.0
4707,52.0
4708,100.0
4709,100.0
4710,9.0
4711,100.0
4712,100.0
4713,59.0
4714,30.0
4715,48.0
4716,23.0
4717,13.0
4718,17.0
4719,100.0
4720,10.0
4721,25.0
4722,82.0
4723,100.0
4724,100.0
4725,100.0
4726,9.0
4727,48.0
4728,92.0
4729,21.0
4730,13.0
4731,27.0
4732,100.0
4733,100.0
4734,76.0
4735,100.0
4736,58.0
4737,87.0
4738,48.0
4739,87.0
4740,7.0
4741,57.0
4742,12.0
4743,54.0
4744,90.0
4745,21.0
4746,49.0
4747,64.0
4748,100.0
4749,15.0
4750,11.0
4751,27.0
4752,9.0
4753,86.0
4754,13.0
4755,36.0
4756,17.0
4757,100.0
4758,15.0
4759,31.0
4760,100.0
4761,100.0
4762,9.0
4763,60.0
4764,37.0
4765,74.0
4766,29.0
4767,76.0
4768,65.0
4769,92.0
4770,62.0
4771,17.0
4772,38.0
4773,21.0
4774,100.0
4775,100.0
4776,100.0
4777,100.0
4778,44.0
4779,100.0
4780,13.0
4781,27.0
4782,100.0
4783,100.0
4784,51.0
4785,49.0
4786,21.0
4787,100.0
4788,100.0
4789,17.0
4790,100.0
4791,100.0
4792,43.0
4793,74.0
4794,32.0
4795,41.0
4796,17.0
4797,91.0
4798,19.0
4799,26.0
4800,28.0
4801,38.0
4802,15.0
4803,27.0
4804,31.0
4805,49.0
4806,69.0
4807,100.0
4808,51.0
4809,57.0
4810,100.0
4811,62.0
4812,20.0
4813,100.0
4814,68.0
4815,100.0
4816,18.0
4817,40.0
4818,29.0
4819,100.0
4820,63.0
4821,29.0
4822,10.0
4823,100.0
4824,52.0
4825,49.0
4826,100.0
4827,100.0
4828,100.0
4829,100.0
4830,62.0
4831,100.0
4832,25.0
4833,88.0
4834,100.0
4835,25.0
4836,100.0
4837,100.0
4838,100.0
4839,100.0
4840,37.0
4841,15.0
4842,100.0
4843,48.0
4844,98.0
4845,17.0
4846,32.0
4847,21.0
4848,100.0
4849,90.0
4850,100.0
4851,49.0
4852,96.0
4853,100.0
4854,19.0
4855,73.0
4856,100.0
4857,91.0
4858,100.0
4859,64.0
4860,92.0
4861,64.0
4862,98.0
4863,81.0
4864,82.0
4865,68.0
4866,100.0
4867,72.0
4868,15.0
4869,55.0
4870,86.0
4871,13.0
4872,68.0
4873,100.0
4874,100.0
4875,63.0
4876,20.0
4877,100.0
4878,49.0
4879,94.0
4880,31.0
4881,33.0
4882,29.0
4883,11.0
4884,24.0
4885,45.0
4886,39.0
4887,83.0
4888,100.0
4889,59.0
4890,100.0
4891,22.0
4892,100.0
4893,50.0
4894,17.0
4895,71.0
4896,61.0
4897,100.0
4898,23.0
4899,100.0
4900,26.0
4901,100.0
4902,15.0
4903,28.0
4904,17.0
4905,69.0
4906,27.0
4907,33.0
4908,46.0
4909,27.0
4910,91.0
4911,17.0
4912,13.0
4913,100.0
4914,100.0
4915,21.0
4916,51.0
4917,35.0
4918,51.0
4919,32.0
4920,100.0
4921,35.0
4922,100.0
4923,38.0
4924,79.0
4925,39.0
4926,7.0
4927,26.0
4928,100.0
4929,19.0
4930,98.0
4931,100.0
4932,100.0
4933,57.0
4934,100.0
4935,44.0
4936,100.0
4937,100.0
4938,53.0
4939,9.0
4940,19.0
4941,100.0
4942,39.0
4943,32.0
4944,39.0
4945,61.0
4946,81.0
4947,55.0
4948,25.0
4949,11.0
4950,13.0
4951,100.0
4952,65.0
4953,13.0
4954,15.0
4955,88.0
4956,100.0
4957,35.0
4958,100.0
4959,25.0
4960,57.0
4961,72.0
4962,100.0
4963,28.0
4964,81.0
4965,73.0
4966,16.0
4967,100.0
4968,57.0
4969,100.0
4970,51.0
4971,28.0
4972,7.0
4973,85.0
4974,35.0
4975,57.0
4976,52.0
4977,40.0
4978,41.0
4979,100.0
4980,43.0
4981,31.0
4982,96.0
4983,24.0
4984,27.0
4985,16.0
4986,21.0
4987,100.0
4988,77.0
4989,17.0
4990,68.0
4991,88.0
4992,17.0
4993,100.0
4994,13.0
4995,81.0
4996,72.0
4997,100.0
4998,36.0
4999,56.0
5000,90.0
5001,84.0
5002,100.0
5003,58.0
5004,19.0
5005,29.0
5006,19.0
5007,100.0
5008,97.0
5009,95.0
5010,27.0
5011,17.0
5012,97.0
5013,15.0
5014,100.0
5015,33.0
5016,41.0
5017,94.0
5018,22.0
5019,27.0
5020,79.0
5021,72.0
5022,79.0
5023,23.0
5024,100.0
5025,36.0
5026,41.0
5027,53.0
5028,17.0
5029,50.0
5030,35.0
5031,49.0
5032,20.0
5033,59.0
5034,61.0
5035,100.0
5036,60.0
5037,13.0
5038,100.0
5039,100.0
5040,100.0
5041,7.0
5042,31.0
5043,17.0
5044,64.0
5045,26.0
5046,100.0
5047,55.0
5048,47.0
5049,100.0
5050,100.0
5051,100.0
5052,58.0
5053,44.0
5054,100.0
5055,7.0
5056,100.0
5057,100.0
5058,17.0
5059,100.0
5060,30.0
5061,19.0
5062,100.0
5063,32.0
5064,65.0
5065,100.0
5066,33.0
5067,69.0
5068,7.0
5069,100.0
5070,43.0
5071,16.0
5072,64.0
5073,15.0
5074,50.0
5075,100.0
5076,55.0
5077,55.0
5078,100.0
5079,100.0
5080,100.0
5081,20.0
5082,41.0
5083,55.0
5084,100.0
5085,7.0
5086,11.0
5087,22.0
5088,93.0
5089,15.0
5090,27.0
5091,67.0
5092,66.0
5093,100.0
5094,9.0
5095,10.0
5096,13.0
5097,100.0
5098,52.0
5099,100.0
5100,11.0
5101,96.0
5102,75.0
5103,13.0
5104,28.0
5105,15.0
5106,58.0
5107,32.0
5108,7.0
5109,54.0
5110,15.0
5111,31.0
5112,47.0
5113,100.0
5114,100.0
5115,53.0
5116,21.0
5117,20.0
5118,100.0
5119,100.0
5120,19.0
5121,100.0
5122,67.0
5123,100.0
5124,66.0
5125,17.0
5126,8.0
5127,21.0
5128,44.0
5129,100.0
5130,49.0
5131,16.0
5132,79.0
5133,48.0
5134,51.0
5135,57.0
5136,49.0
5137,100.0
5138,84.0
5139,100.0
5140,25.0
5141,57.0
5142,21.0
5143,69.0
5144,100.0
5145,27.0
5146,33.0
5147,15.0
5148,100.0
5149,11.0
5150,100.0
5151,55.0
5152,38.0
5153,22.0
5154,56.0
5155,88.0
5156,41.0
5157,61.0
5158,100.0
5159,60.0
5160,31.0
5161,100.0
5162,100.0
5163,97.0
5164,100.0
5165,100.0
5166,100.0
5167,17.0
5168,100.0
5169,9.0
5170,100.0
5171,36.0
5172,21.0
5173,53.0
5174,41.0
5175,27.0
5176,100.0
5177,53.0
5178,13.0
5179,9.0
5180,54.0
5181,100.0
5182,34.0
5183,71.0
5184,51.0
5185,7.0
5186,82.0
5187,76.0
5188,39.0
5189,100.0
5190,100.0
5191,46.0
5192,17.0
5193,100.0
5194,100.0
5195,100.0
5196,34.0
5197,11.0
5198,39.0
5199,100.0
5200,99.0
5201,34.0
5202,77.0
5203,13.0
5204,100.0
5205,85.0
5206,34.0
5207,52.0
5208,13.0
5209,53.0
5210,66.0
5211,69.0
5212,97.0
5213,87.0
5214,100.0
5215,41.0
5216,29.0
5217,92.0
5218,39.0
5219,17.0
5220,15.0
5221,100.0
5222,100.0
5223,77.0
5224,27.0
5225,21.0
5226,100.0
5227,100.0
5228,57.0
5229,88.0
5230,100.0
5231,11.0
5232,28.0
5233,49.0
5234,81.0
5235,61.0
5236,44.0
5237,43.0
5238,79.0
5239,57.0
5240,41.0
5241,59.0
5242,13.0
5243,100.0
5244,17.0
5245,23.0
5246,65.0
5247,11.0
5248,11.0
5249,100.0
5250,100.0
5251,100.0
5252,61.0
5253,100.0
5254,100.0
5255,100.0
5256,99.0
5257,15.0
5258,87.0
5259,60.0
5260,33.0
5261,100.0
5262,100.0
5263,41.0
5264,70.0
5265,64.0
5266,54.0
5267,100.0
5268,60.0
5269,16.0
5270,90.0
5271,72.0
5272,85.0
5273,16.0
5274,13.0
5275,40.0
5276,100.0
5277,56.0
5278,46.0
5279,19.0
5280,100.0
5281,100.0
5282,11.0
5283,100.0
5284,31.0
5285,13.0
5286,19.0
5287,25.0
5288,100.0
5289,100.0
5290,15.0
5291,18.0
5292,29.0
5293,39.0
5294,61.0
5295,100.0
5296,81.0
5297,31.0
5298,10.0
5299,49.0
5300,19.0
5301,100.0
5302,7.0
5303,11.0
5304,72.0
5305,20.0
5306,100.0
5307,46.0
5308,29.0
5309,13.0
5310,67.0
5311,43.0
5312,100.0
5313,37.0
5314,100.0
5315,100.0
5316,72.0
5317,38.0
5318,21.0
5319,29.0
5320,87.0
5321,56.0
5322,15.0
5323,35.0
5324,100.0
5325,77.0
5326,70.0
5327,54.0
5328,100.0
5329,100.0
5330,13.0
5331,100.0
5332,22.0
5333,11.0
5334,11.0
5335,100.0
5336,72.0
5337,19.0
5338,61.0
5339,100.0
5340,70.0
5341,11.0
5342,100.0
5343,100.0
5344,50.0
5345,16.0
5346,37.0
5347,34.0
5348,78.0
5349,60.0
5350,100.0
5351,13.0
5352,26.0
5353,29.0
5354,97.0
5355,27.0
5356,19.0
5357,29.0
5358,13.0
5359,85.0
5360,100.0
5361,100.0
5362,39.0
5363,25.0
5364,13.0
5365,100.0
5366,70.0
5367,68.0
5368,11.0
5369,49.0
5370,100.0
5371,35.0
5372,100.0
5373,100.0
5374,36.0
5375,71.0
5376,72.0
5377,91.0
5378,100.0
5379,57.0
5380,13.0
5381,9.0
5382,100.0
5383,14.0
5384,17.0
5385,51.0
5386,47.0
5387,11.0
5388,97.0
5389,43.0
5390,100.0
5391,23.0
5392,7.0
5393,9.0
5394,18.0
5395,13.0
5396,10.0
5397,44.0
5398,40.0
5399,23.0
5400,100.0
5401,26.0
5402,15.0
5403,100.0
5404,100.0
5405,18.0
5406,40.0
5407,33.0
5408,46.0
5409,100.0
5410,100.0
5411,100.0
5412,27.0
5413,100.0
5414,18.0
5415,100.0
5416,100.0
5417,61.0
5418,30.0
5419,100.0
5420,23.0
5421,100.0
5422,100.0
5423,90.0
5424,13.0
5425,73.0
5426,100.0
5427,26.0
5428,76.0
5429,87.0
5430,73.0
5431,99.0
5432,25.0
5433,65.0
5434,51.0
5435,88.0
5436,75.0
5437,17.0
5438,39.0
5439,34.0
5440,13.0
5441,7.0
5442,24.0
5443,100.0
5444,82.0
5445,14.0
5446,48.0
5447,62.0
5448,99.0
5449,83.0
5450,100.0
5451,15.0
5452,26.0
5453,34.0
5454,50.0
5455,100.0
5456,100.0
5457,100.0
5458,43.0
5459,36.0
5460,21.0
5461,11.0
5462,19.0
5463,100.0
5464,25.0
5465,100.0
5466,31.0
5467,29.0
5468,100.0
5469,62.0
5470,80.0
5471,83.0
5472,23.0
5473,11.0
5474,80.0
5475,100.0
5476,80.0
5477,63.0
5478,55.0
5479,30.0
5480,13.0
5481,26.0
5482,9.0
5483,100.0
5484,31.0
5485,9.0
5486,100.0
5487,100.0
5488,85.0
5489,85.0
5490,100.0
5491,56.0
5492,34.0
5493,17.0
5494,100.0
5495,59.0
5496,100.0
5497,15.0
5498,64.0
5499,100.0
5500,13.0
5501,96.0
5502,75.0
5503,100.0
5504,100.0
5505,100.0
5506,19.0
5507,100.0
5508,27.0
5509,74.0
5510,39.0
5511,100.0
5512,100.0
5513,21.0
5514,79.0
5515,41.0
5516,13.0
5517,20.0
5518,46.0
5519,10.0
5520,19.0
5521,18.0
5522,100.0
5523,23.0
5524,100.0
5525,89.0
5526,95.0
5527,7.0
5528,21.0
5529,100.0
5530,19.0
5531,100.0
5532,33.0
5533,36.0
5534,79.0
5535,17.0
5536,100.0
5537,38.0
5538,15.0
5539,100.0
5540,100.0
5541,9.0
5542,54.0
5543,62.0
5544,21.0
5545,55.0
5546,17.0
5547,60.0
5548,13.0
5549,66.0
5550,49.0
5551,15.0
5552,100.0
5553,100.0
5554,100.0
5555,100.0
5556,57.0
5557,45.0
5558,100.0
5559,39.0
5560,100.0
5561,82.0
5562,23.0
5563,48.0
5564,18.0
5565,31.0
5566,26.0
5567,9.0
5568,41.0
5569,100.0
5570,100.0
5571,29.0
5572,100.0
5573,11.0
5574,52.0
5575,100.0
5576,52.0
5577,7.0
5578,19.0
5579,36.0
5580,71.0
5581,9.0
5582,22.0
5583,18.0
5584,27.0
5585,35.0
5586,100.0
5587,47.0
5588,9.0
5589,9.0
5590,87.0
5591,11.0
5592,100.0
5593,36.0
5594,71.0
5595,41.0
5596,8.0
5597,32.0
5598,100.0
5599,28.0
5600,54.0
5601,100.0
5602,41.0
5603,14.0
5604,13.0
5605,99.0
5606,25.0
5607,53.0
5608,100.0
5609,100.0
5610,34.0
5611,51.0
5612,100.0
5613,15.0
5614,33.0
5615,82.0
5616,15.0
5617,29.0
5618,100.0
5619,59.0
5620,15.0
5621,7.0
5622,82.0
5623,25.0
5624,96.0
5625,17.0
5626,17.0
5627,100.0
5628,55.0
5629,58.0
5630,73.0
5631,21.0
5632,42.0
5633,15.0
5634,58.0
5635,19.0
5636,64.0
5637,100.0
5638,100.0
5639,18.0
5640,17.0
5641,16.0
5642,41.0
5643,100.0
5644,47.0
5645,15.0
5646,49.0
5647,100.0
5648,24.0
5649,15.0
5650,100.0
5651,100.0
5652,21.0
5653,26.0
5654,29.0
5655,100.0
5656,35.0
5657,18.0
5658,47.0
5659,64.0
5660,33.0
5661,21.0
5662,25.0
5663,96.0
5664,21.0
5665,13.0
5666,65.0
5667,27.0
5668,76.0
5669,26.0
5670,23.0
5671,100.0
5672,19.0
5673,7.0
5674,33.0
5675,100.0
5676,7.0
5677,100.0
5678,25.0
5679,68.0
5680,100.0
5681,29.0
5682,7.0
5683,21.0
5684,66.0
5685,100.0
5686,88.0
5687,65.0
5688,7.0
5689,24.0
5690,100.0
5691,100.0
5692,39.0
5693,100.0
5694,83.0
5695,28.0
5696,21.0
5697,100.0
5698,24.0
5699,27.0
5700,64.0
5701,33.0
5702,74.0
5703,25.0
5704,63.0
5705,30.0
5706,7.0
5707,23.0
5708,49.0
5709,19.0
5710,93.0
5711,20.0
5712,100.0
5713,100.0
5714,53.0
5715,61.0
5716,65.0
5717,37.0
5718,100.0
5719,67.0
5720,30.0
5721,21.0
5722,100.0
5723,100.0
5724,100.0
5725,57.0
5726,100.0
5727,31.0
5728,65.0
5729,81.0
5730,61.0
5731,24.0
5732,67.0
5733,31.0
5734,82.0
5735,91.0
5736,11.0
5737,70.0
5738,27.0
5739,81.0
5740,100.0
5741,100.0
5742,7.0
5743,100.0
5744,11.0
5745,59.0
5746,61.0
5747,11.0
5748,100.0
5749,40.0
5750,29.0
5751,21.0
5752,95.0
5753,100.0
5754,39.0
5755,25.0
5756,45.0
5757,11.0
5758,100.0
5759,100.0
5760,14.0
5761,61.0
5762,100.0
5763,100.0
5764,15.0
5765,74.0
5766,100.0
5767,100.0
5768,100.0
5769,23.0
5770,34.0
5771,100.0
5772,100.0
5773,63.0
5774,80.0
5775,35.0
5776,23.0
5777,11.0
5778,15.0
5779,12.0
5780,57.0
5781,25.0
5782,30.0
5783,37.0
5784,28.0
5785,100.0
5786,39.0
5787,46.0
5788,47.0
5789,13.0
5790,100.0
5791,100.0
5792,25.0
5793,100.0
5794,79.0
5795,100.0
5796,9.0
5797,51.0
5798,24.0
5799,74.0
5800,17.0
5801,100.0
5802,70.0
5803,100.0
5804,9.0
5805,41.0
5806,23.0
5807,64.0
5808,100.0
5809,30.0
5810,100.0
5811,19.0
5812,37.0
5813,100.0
5814,27.0
5815,38.0
5816,72.0
5817,31.0
5818,25.0
5819,52.0
5820,79.0
5821,100.0
5822,11.0
5823,44.0
5824,50.0
5825,7.0
5826,74.0
5827,38.0
5828,23.0
5829,39.0
5830,17.0
5831,21.0
5832,100.0
5833,51.0
5834,11.0
5835,100.0
5836,77.0
5837,28.0
5838,9.0
5839,31.0
5840,84.0
5841,23.0
5842,66.0
5843,100.0
5844,93.0
5845,15.0
5846,80.0
5847,62.0
5848,68.0
5849,36.0
5850,62.0
5851,59.0
5852,97.0
5853,100.0
5854,15.0
5855,11.0
5856,11.0
5857,100.0
5858,76.0
5859,75.0
5860,100.0
5861,75.0
5862,68.0
5863,69.0
5864,100.0
5865,59.0
5866,100.0
5867,9.0
5868,13.0
5869,66.0
5870,79.0
5871,59.0
5872,100.0
5873,100.0
5874,37.0
5875,8.0
5876,17.0
5877,88.0
5878,28.0
5879,19.0
5880,100.0
5881,21.0
5882,13.0
5883,67.0
5884,100.0
5885,37.0
5886,100.0
5887,57.0
5888,23.0
5889,17.0
5890,83.0
5891,100.0
5892,19.0
5893,9.0
5894,9.0
5895,23.0
5896,100.0
5897,17.0
5898,65.0
5899,70.0
5900,100.0
5901,25.0
5902,33.0
5903,100.0
5904,100.0
5905,100.0
5906,31.0
5907,30.0
5908,14.0
5909,85.0
5910,36.0
5911,100.0
5912,46.0
5913,23.0
5914,100.0
5915,29.0
5916,95.0
5917,15.0
5918,81.0
5919,38.0
5920,60.0
5921,13.0
5922,15.0
5923,100.0
5924,97.0
5925,21.0
5926,100.0
5927,25.0
5928,100.0
5929,45.0
5930,100.0
5931,74.0
5932,56.0
5933,100.0
5934,100.0
5935,100.0
5936,27.0
5937,96.0
5938,100.0
5939,13.0
5940,45.0
5941,90.0
5942,29.0
5943,13.0
5944,15.0
5945,100.0
5946,100.0
5947,100.0
5948,13.0
5949,45.0
5950,44.0
5951,13.0
5952,62.0
5953,23.0
5954,100.0
5955,8.0
5956,100.0
5957,9.0
5958,68.0
5959,7.0
5960,70.0
5961,31.0
5962,25.0
5963,23.0
5964,24.0
5965,41.0
5966,49.0
5967,41.0
5968,28.0
5969,35.0
5970,54.0
5971,13.0
5972,100.0
5973,32.0
5974,38.0
5975,17.0
5976,33.0
5977,100.0
5978,100.0
5979,39.0
5980,92.0
5981,80.0
5982,100.0
5983,30.0
5984,16.0
5985,100.0
5986,23.0
5987,28.0
5988,25.0
5989,33.0
5990,96.0
5991,82.0
5992,58.0
5993,100.0
5994,9.0
5995,72.0
5996,33.0
5997,17.0
5998,39.0
5999,41.0
6000,13.0
6001,85.0
6002,12.0
6003,21.0
6004,89.0
6005,25.0
6006,100.0
6007,100.0
6008,100.0
6009,100.0
6010,44.0
6011,100.0
6012,29.0
6013,17.0
6014,100.0
6015,78.0
6016,76.0
6017,100.0
6018,66.0
6019,91.0
6020,64.0
6021,100.0
6022,26.0
6023,13.0
6024,13.0
6025,50.0
6026,30.0
6027,13.0
6028,61.0
6029,15.0
6030,100.0
6031,100.0
6032,27.0
6033,16.0
6034,43.0
6035,25.0
6036,100.0
6037,100.0
6038,9.0
6039,100.0
6040,50.0
6041,15.0
6042,64.0
6043,15.0
6044,72.0
6045,29.0
6046,100.0
6047,20.0
6048,50.0
6049,72.0
6050,50.0
6051,61.0
6052,47.0
6053,45.0
6054,71.0
6055,25.0
6056,45.0
6057,80.0
6058,45.0
6059,37.0
6060,84.0
6061,40.0
6062,13.0
6063,100.0
6064,63.0
6065,46.0
6066,78.0
6067,100.0
6068,69.0
6069,13.0
6070,34.0
6071,30.0
6072,89.0
6073,21.0
6074,33.0
6075,39.0
6076,37.0
6077,25.0
6078,84.0
6079,99.0
6080,100.0
6081,100.0
6082,100.0
6083,100.0
6084,100.0
6085,16.0
6086,25.0
6087,9.0
6088,17.0
6089,69.0
6090,43.0
6091,74.0
6092,22.0
6093,100.0
6094,95.0
6095,100.0
6096,80.0
6097,19.0
6098,29.0
6099,29.0
6100,47.0
6101,54.0
6102,100.0
6103,100.0
6104,89.0
6105,48.0
6106,100.0
6107,8.0
6108,50.0
6109,100.0
6110,34.0
6111,100.0
6112,9.0
6113,36.0
6114,14.0
6115,100.0
6116,42.0
6117,100.0
6118,37.0
6119,92.0
6120,54.0
6121,9.0
6122,10.0
6123,9.0
6124,54.0
6125,100.0
6126,41.0
6127,98.0
6128,13.0
6129,100.0
6130,19.0
6131,100.0
6132,36.0
6133,45.0
6134,75.0
6135,100.0
6136,100.0
6137,9.0
6138,33.0
